race_date,race_no,baba_code,finish,post_position,horse_number,horse_name,popularity,win_odds,venue
2025/12/05,10,20,10,2,3,コスモトロイメル,7,,大井
2025/12/05,10,20,11,7,13,トライコーン,9,,大井
2025/12/05,10,20,12,4,6,ベラジオチャンネル,11,,大井
2025/12/05,10,20,13,4,7,ヘキルリ,12,,大井
2025/12/05,10,20,14,8,15,アサネガミ,13,,大井
2025/12/05,10,20,15,1,1,ファーストフラワー,15,,大井
2025/12/05,11,20,1,5,7,ワールドコネクター,4,,大井
2025/12/05,11,20,2,7,12,キエティスム,5,,大井
2025/12/05,11,20,3,1,1,アポロリヤム,8,,大井
2025/12/05,11,20,4,2,2,セントラルガバナー,1,,大井
2025/12/05,11,20,5,5,8,シャインフォール,2,,大井
2025/12/05,11,20,6,6,10,タイセイガスト,3,,大井
2025/12/05,11,20,7,8,13,ゴールデンヨシノ,12,,大井
2025/12/05,11,20,8,7,11,ボディコンシャス,11,,大井
2025/12/05,11,20,9,3,3,ナイスデスネ,10,,大井
2025/12/05,11,20,10,4,6,マイネルディレクト,9,,大井
2025/12/05,11,20,11,4,5,サクハル,6,,大井
2025/12/05,11,20,12,8,14,コスモソンジュ,7,,大井
2025/12/05,11,20,13,6,9,ウィンウッド,13,,大井
2025/12/05,12,20,1,3,3,レゲエビーチ,1,,大井
2025/12/05,12,20,2,5,7,ドゥーロアバンティ,4,,大井
2025/12/05,12,20,3,6,9,チャダルクン,12,,大井
2025/12/05,12,20,4,2,2,ウインアイリーン,8,,大井
2025/12/05,12,20,5,5,8,シャドウルパン,2,,大井
2025/12/05,12,20,6,4,5,コスモブライヤー,5,,大井
2025/12/05,12,20,7,4,6,ハッピーゲート,3,,大井
2025/12/05,12,20,8,8,14,ヨゾラノムコウニ,9,,大井
2025/12/05,12,20,9,8,13,トチノヒーロー,11,,大井
2025/12/05,12,20,10,1,1,トーケンレナン,6,,大井
2025/12/05,12,20,11,7,12,ビッグショット,7,,大井
2025/12/05,12,20,12,6,10,レペンテ,14,,大井
2025/12/05,12,20,13,7,11,フェヴリエ,10,,大井
2025/12/05,12,20,14,3,4,サウンドクラージュ,13,,大井
2025/12/04,10,20,1,7,8,ナインエスクァイア,1,,大井
2025/12/04,10,20,2,4,4,サイレントブラック,10,,大井
2025/12/04,10,20,3,8,10,コーゲンシルバー,3,,大井
2025/12/04,10,20,4,2,2,ジャティルウィ,4,,大井
2025/12/04,10,20,5,7,9,クリティカルヒット,2,,大井
2025/12/04,10,20,6,6,7,インサイダー,8,,大井
2025/12/04,10,20,7,6,6,マドモアゼルレンヌ,5,,大井
2025/12/04,10,20,8,1,1,タキ,6,,大井
2025/12/04,10,20,9,8,11,パワーキングダム,7,,大井
2025/12/04,10,20,10,3,3,オメガオリーブ,11,,大井
2025/12/04,10,20,11,5,5,マルヨジョーダン,9,,大井
2025/12/04,11,20,1,2,4,ベイビークエスト,8,,大井
2025/12/04,11,20,2,4,8,デンテブリランテ,10,,大井
2025/12/04,11,20,3,8,15,ハンデンドレイク,2,,大井
2025/12/04,11,20,4,6,12,ワナハヴファン,1,,大井
2025/12/04,11,20,5,2,3,ブラックエックス,3,,大井
2025/12/04,11,20,6,5,10,ゴールドカグヤヒメ,9,,大井
2025/12/04,11,20,7,7,14,プレストエンペラー,5,,大井
2025/12/04,11,20,8,7,13,ドキドキ,6,,大井
2025/12/04,11,20,9,1,2,クリムゾンプリンス,11,,大井
2025/12/04,11,20,10,3,6,コンシール,16,,大井
2025/12/04,11,20,11,3,5,ヴェスタリス,14,,大井
2025/12/04,11,20,12,5,9,フークアンビション,12,,大井
2025/12/04,11,20,13,4,7,ナポレオンバディ,15,,大井
2025/12/04,11,20,14,8,16,ナギサノルナ,4,,大井
2025/12/04,11,20,15,6,11,ミライヘノヒーロー,13,,大井
2025/12/04,11,20,16,1,1,ズルタナイト,7,,大井
2025/12/04,12,20,1,8,11,フィエレッツァ,1,,大井
2025/12/04,12,20,2,7,10,アレスエルピーダ,2,,大井
2025/12/04,12,20,3,6,7,アベニンスマイル,5,,大井
2025/12/04,12,20,4,6,8,マルカンブロンド,4,,大井
2025/12/04,12,20,5,1,1,グロリオサ,9,,大井
2025/12/04,12,20,6,2,2,マイネルオデーサ,3,,大井
2025/12/04,12,20,7,5,5,スミソニアン,8,,大井
2025/12/04,12,20,8,3,3,ランディスシティ,6,,大井
2025/12/04,12,20,9,4,4,スナイプフレイバー,7,,大井
2025/12/04,12,20,10,5,6,ミラコロカナーレ,10,,大井
2025/12/04,12,20,11,7,9,ムサシジェリーナ,11,,大井
2025/12/04,12,20,12,8,12,ジーゲル,12,,大井
2025/12/03,10,20,1,6,9,ライムフレイバー,1,,大井
2025/12/03,10,20,2,2,2,ジューンドラゴン,2,,大井
2025/12/03,10,20,3,3,4,サブノリョウマ,5,,大井
2025/12/03,10,20,4,5,7,モントーク,12,,大井
2025/12/03,10,20,5,8,14,オンマガトオル,6,,大井
2025/12/03,10,20,6,6,10,プラチナムロッド,7,,大井
2025/12/03,10,20,7,4,6,フォースチルドレン,13,,大井
2025/12/03,10,20,8,1,1,グランジュール,4,,大井
2025/12/03,10,20,9,8,13,ティーズエナジー,11,,大井
2025/12/03,10,20,10,5,8,カイタロー,8,,大井
2025/12/03,10,20,11,3,3,サブノコイゴコロ,10,,大井
2025/12/03,10,20,12,7,12,バンドールロゼ,14,,大井
2025/12/03,10,20,13,4,5,ノーブルジーク,9,,大井
2025/12/03,10,20,14,7,11,アンフォラ,3,,大井
2025/12/03,11,20,1,6,7,キングストンボーイ,1,,大井
2025/12/03,11,20,2,8,12,ナンセイホワイト,7,,大井
2025/12/03,11,20,3,5,5,ライトウォーリア,2,,大井
2025/12/03,11,20,4,8,11,ハデスキーパー,11,,大井
2025/12/03,11,20,5,7,9,バハルダール,5,,大井
2025/12/03,11,20,6,6,8,ムットクルフェ,9,,大井
2025/12/03,11,20,7,3,3,ミックファイア,4,,大井
2025/12/03,11,20,8,7,10,オピニオンリーダー,6,,大井
2025/12/03,11,20,9,4,4,ダテノショウグン,3,,大井
2025/12/03,11,20,10,5,6,ヒーローコール,10,,大井
2025/12/03,11,20,11,1,1,マースインディ,12,,大井
2025/12/03,11,20,12,2,2,ランリョウオー,8,,大井
2025/12/03,12,20,1,4,8,リアルモハメド,7,,大井
2025/12/03,12,20,2,3,6,フォーチュネイト,6,,大井
2025/12/03,12,20,3,8,16,ピンナダ,3,,大井
2025/12/03,12,20,4,1,1,ディルムッド,10,,大井
2025/12/03,12,20,5,8,15,マオノジーニー,5,,大井
2025/12/03,12,20,6,2,3,オールアイズオン,9,,大井
2025/12/03,12,20,7,1,2,ゴンザーゴ,2,,大井
2025/12/03,12,20,8,6,11,マイネルイージス,15,,大井
2025/12/03,12,20,9,7,13,カズピレウス,14,,大井
2025/12/03,12,20,10,6,12,ストライクノワール,11,,大井
2025/12/03,12,20,11,5,10,ケイアイマハナ,8,,大井
2025/12/03,12,20,12,4,7,マルチライセンス,16,,大井
2025/12/03,12,20,13,2,4,ギンノダンガン,12,,大井
2025/12/03,12,20,14,3,5,ヤマニンエイドロン,1,,大井
2025/12/03,12,20,15,7,14,サガノオウマサン,4,,大井
2025/12/03,12,20,16,5,9,ポッドジャスパー,13,,大井
2025/12/02,10,20,1,8,16,マイネルボンバー,11,,大井
2025/12/02,10,20,2,3,5,アレアラミア,5,68.8,大井
2025/12/02,10,20,3,1,2,スルガダイナゴン,8,18.5,大井
2025/12/02,10,20,4,5,10,アレンパ,3,43.6,大井
2025/12/02,10,20,5,3,6,イモノソーダワリデ,13,239.8,大井
2025/12/02,10,20,6,6,12,ゲールタクト,14,,大井
2025/12/02,10,20,7,5,9,グラッブザトップ,7,26.8,大井
2025/12/02,10,20,8,6,11,リックマーベル,10,,大井
2025/12/02,10,20,9,8,15,レベリオス,4,,大井
2025/12/02,10,20,10,4,8,エスプリブルズアイ,6,6.5,大井
2025/12/02,10,20,11,7,13,ポンドボーイ,1,,大井
2025/12/02,10,20,12,7,14,ソッコータルマカ,2,,大井
2025/12/02,10,20,13,1,1,アーススピリット,9,11.4,大井
2025/12/02,10,20,14,2,3,フロンタルジェダイ,12,1.1,大井
2025/12/02,10,20,15,2,4,ラバテラリュージュ,15,32.6,大井
2025/12/02,10,20,16,4,7,アンニンドウフ,16,125.0,大井
2025/12/02,11,20,1,8,9,ドリームビリーバー,7,288.0,大井
2025/12/02,11,20,2,1,1,ストライクオン,1,27.9,大井
2025/12/02,11,20,3,4,4,ルイス,8,7.8,大井
2025/12/02,11,20,4,7,7,ハーフブルー,3,75.5,大井
2025/12/02,11,20,5,6,6,キャプテンネキ,5,7.1,大井
2025/12/02,11,20,6,3,3,ランプロン,10,22.5,大井
2025/12/02,11,20,7,5,5,トーセンサンダー,2,4.0,大井
2025/12/02,11,20,8,2,2,シアージスト,6,2.5,大井
2025/12/02,11,20,9,7,8,ローウェル,9,4.5,大井
2025/12/02,11,20,10,8,10,エミサキホコル,4,31.6,大井
2025/12/02,12,20,1,4,4,ネオトキオ,1,73.2,大井
2025/12/02,12,20,2,7,9,ロードアラビアン,2,78.4,大井
2025/12/02,12,20,3,2,2,マザオ,4,5.3,大井
2025/12/02,12,20,4,8,12,オーシンロクゼロ,5,,大井
2025/12/02,12,20,5,3,3,ベジャール,9,4.9,大井
2025/12/02,12,20,6,6,7,イルヴェント,10,1.8,大井
2025/12/02,12,20,7,1,1,リチャ,6,14.4,大井
2025/12/02,12,20,8,8,11,ロイヤルペガサス,8,252.7,大井
2025/12/02,12,20,9,6,8,カナウ,3,5.8,大井
2025/12/02,12,20,10,5,6,メディーヴァル,7,393.5,大井
2025/12/02,12,20,11,5,5,ダイバリオン,11,379.9,大井
2025/12/02,12,20,12,7,10,ウインリブルマン,12,24.3,大井
2025/12/01,10,20,1,2,2,グラスコメット,1,220.8,大井
2025/12/01,10,20,2,6,9,ジュネスヒマリ,2,6.0,大井
2025/12/01,10,20,3,7,10,アンモニャイト,4,90.2,大井
2025/12/01,10,20,4,7,11,エスプリワールド,9,171.1,大井
2025/12/01,10,20,5,4,4,ファサード,6,259.4,大井
2025/12/01,10,20,6,5,6,カゼノハガクレ,3,172.0,大井
2025/12/01,10,20,7,4,5,クレイジーフルーツ,11,3.4,大井
2025/12/01,10,20,8,5,7,クイーンマートル,5,217.9,大井
2025/12/01,10,20,9,3,3,ジェノベーゼ,12,20.1,大井
2025/12/01,10,20,10,1,1,ルトラセ,13,1.7,大井
2025/12/01,10,20,11,8,13,ユニヴェールアン,10,,大井
2025/12/01,10,20,12,6,8,アンエクスプロード,8,8.3,大井
2025/12/01,10,20,13,8,12,ナックオリオン,7,413.7,大井
2025/12/01,11,20,1,2,2,ニホンダイラ,1,34.6,大井
2025/12/01,11,20,2,6,10,アレスグート,3,12.1,大井
2025/12/01,11,20,3,1,1,イチニチショチョウ,10,16.7,大井
2025/12/01,11,20,4,5,8,ニシケンサク,2,26.0,大井
2025/12/01,11,20,5,3,4,サンスイシサン,9,125.7,大井
2025/12/01,11,20,6,3,3,トランジェント,5,96.9,大井
2025/12/01,11,20,7,4,6,エコロタイタン,13,26.6,大井
2025/12/01,11,20,8,7,11,バズッチ,11,1.3,大井
2025/12/01,11,20,9,4,5,ジャガーバローズ,4,4.1,大井
2025/12/01,11,20,10,5,7,アンブロジアーナ,7,117.8,大井
2025/12/01,11,20,11,7,12,ユーヒナタ,8,,大井
2025/12/01,11,20,12,6,9,ヴァルタリ,12,50.3,大井
2025/12/01,11,20,13,8,13,コスモバシレウス,14,,大井
2025/12/01,11,20,14,8,14,コパノマデリン,6,,大井
2025/12/01,12,20,1,8,15,ロードアルディート,2,,大井
2025/12/01,12,20,2,1,2,ドラゴンバスター,1,4.7,大井
2025/12/01,12,20,3,1,1,トーアナカヨシ,7,48.9,大井
2025/12/01,12,20,4,3,5,マウリノ,8,5.4,大井
2025/12/01,12,20,5,2,4,エーデルワイス,3,5.1,大井
2025/12/01,12,20,6,5,10,アイスラリマー,12,,大井
2025/12/01,12,20,7,4,8,ハクアイソレイユ,9,7.9,大井
2025/12/01,12,20,8,7,14,トップダイヤ,5,,大井
2025/12/01,12,20,9,4,7,チュイション,14,28.1,大井
2025/12/01,12,20,10,2,3,コスモギンガ,10,4.0,大井
2025/12/01,12,20,11,8,16,アレグリーニ,11,,大井
2025/12/01,12,20,12,6,12,ケンオーシャン,13,,大井
2025/12/01,12,20,13,5,9,シュパネントダイヤ,6,14.3,大井
2025/12/01,12,20,14,6,11,ブラックタルマエ,15,,大井
2025/12/01,12,20,15,7,13,メイショウカジボウ,4,,大井
2025/12/01,12,20,16,3,6,ベアウェイトゥゴー,16,6.2,大井
2025/11/27,10,23,1,4,4,ヒストリーメイカー,1,,浦和
2025/11/27,10,23,2,1,1,チュウワスプリング,2,,浦和
2025/11/27,10,23,3,6,6,ドスハーツ,4,,浦和
2025/11/27,10,23,4,7,7,アコー,3,,浦和
2025/11/27,10,23,5,5,5,トーセンジャック,5,,浦和
2025/11/27,10,23,6,2,2,トランスナショナル,7,,浦和
2025/11/27,10,23,7,3,3,ナムラスワガー,6,,浦和
2025/11/27,11,23,1,5,6,ストリーム,6,,浦和
2025/11/27,11,23,2,4,4,エコロクラージュ,2,,浦和
2025/11/27,11,23,2,6,8,ミスズグランドオー,5,,浦和
2025/11/27,11,23,4,3,3,アウストロ,1,,浦和
2025/11/27,11,23,5,2,2,コパノエミリア,3,,浦和
2025/11/27,11,23,6,6,7,スペシャルトーク,8,,浦和
2025/11/27,11,23,7,5,5,ヴェッツラー,12,,浦和
2025/11/27,11,23,8,7,9,エバーシンス,9,,浦和
2025/11/27,11,23,9,8,11,エイシンジョルト,7,,浦和
2025/11/27,11,23,10,7,10,アルサーフィ,11,,浦和
2025/11/27,11,23,11,8,12,デステージョ,4,,浦和
2025/11/27,11,23,12,1,1,ナムラマイケル,10,,浦和
2025/11/21,10,21,1,5,6,ドリームジャパン,3,,川崎
2025/11/21,10,21,2,8,13,オングライドパス,2,,川崎
2025/11/21,10,21,3,2,2,ショウネンジダイ,6,,川崎
2025/11/21,10,21,4,3,3,シントーハナノボス,4,,川崎
2025/11/21,10,21,5,1,1,エンジェルリッター,1,,川崎
2025/11/21,10,21,6,6,9,ボーイハンター,5,,川崎
2025/11/21,10,21,7,6,8,ジャスタースパーク,8,,川崎
2025/11/21,10,21,8,4,5,ゴールデンプラチナ,9,,川崎
2025/11/21,10,21,9,5,7,ニシノアウェイク,7,,川崎
2025/11/21,10,21,10,8,12,カタルシス,12,,川崎
2025/11/21,10,21,11,7,11,ゴールドモーニン,13,,川崎
2025/11/21,10,21,12,4,4,コスモスミッチー,11,,川崎
2025/11/21,10,21,12,7,10,ギンユウシジン,10,,川崎
2025/11/21,11,21,1,4,4,スノーシュー,1,,川崎
2025/11/21,11,21,2,2,2,ソウルストライク,6,,川崎
2025/11/21,11,21,3,7,9,リュードマン,7,,川崎
2025/11/21,11,21,4,7,8,ローズピリオド,9,,川崎
2025/11/21,11,21,5,5,5,モニュメントキング,3,,川崎
2025/11/21,11,21,6,6,7,ボルカンバル,8,,川崎
2025/11/21,11,21,7,6,6,エレノーラ,4,,川崎
2025/11/21,11,21,8,3,3,デアシュトゥルム,2,,川崎
2025/11/21,11,21,9,8,11,バガリーロータス,5,,川崎
2025/11/21,12,21,1,7,11,ヤサカソレイユ,4,,川崎
2025/11/21,12,21,2,2,2,ベニノパール,10,,川崎
2025/11/21,12,21,3,8,14,キーファイン,5,,川崎
2025/11/21,12,21,4,1,1,ゴールドフレイバー,9,,川崎
2025/11/21,12,21,5,6,9,ギフテッドリーダー,1,,川崎
2025/11/21,12,21,6,4,6,オーサムワールド,8,,川崎
2025/11/21,12,21,7,7,12,ラピッドフロウ,11,,川崎
2025/11/21,12,21,7,8,13,オビワンリュウセイ,3,,川崎
2025/11/21,12,21,9,6,10,ベニノレーヴ,6,,川崎
2025/11/21,12,21,10,4,5,ガールズドリーム,7,,川崎
2025/11/21,12,21,11,3,4,ブルーレンジャー,12,,川崎
2025/11/21,12,21,12,5,8,ロデオフリップ,13,,川崎
2025/11/20,10,21,1,3,3,フイノマジワリ,8,,川崎
2025/11/20,10,21,2,6,8,ジェントルタッチ,3,,川崎
2025/11/20,10,21,3,2,2,チェイスザウィンド,4,,川崎
2025/11/20,10,21,4,8,13,グリーズマン,2,,川崎
2025/11/20,10,21,5,4,4,トモジャシャトー,7,,川崎
2025/11/20,10,21,6,1,1,カルドウェル,1,,川崎
2025/11/20,10,21,7,6,9,シャドウアイル,5,,川崎
2025/11/20,10,21,8,5,7,サンマルミッション,6,,川崎
2025/11/20,10,21,9,8,12,キャップ,10,,川崎
2025/11/20,10,21,10,5,6,サラサグッドワーク,11,,川崎
2025/11/20,10,21,11,7,11,キットサクラサク,9,,川崎
2025/11/20,10,21,12,4,5,チャコワールド,12,,川崎
2025/11/20,11,21,1,8,10,グロリアムンディ,1,,川崎
2025/11/20,11,21,2,3,3,ツウカイノキズナ,3,,川崎
2025/11/20,11,21,3,6,6,オピニオンリーダー,2,,川崎
2025/11/20,11,21,4,4,4,セイカメテオポリス,4,,川崎
2025/11/20,11,21,5,8,9,ユアヒストリー,5,,川崎
2025/11/20,11,21,6,7,8,キャッスルブレイヴ,9,,川崎
2025/11/20,11,21,7,2,2,マインドユアミモザ,6,,川崎
2025/11/20,11,21,8,7,7,サヨノフィールド,7,,川崎
2025/11/20,11,21,9,1,1,ナガタエース,10,,川崎
2025/11/20,11,21,10,5,5,グラインドアウト,8,,川崎
2025/11/20,12,21,1,6,6,カンノンアーニモ,6,,川崎
2025/11/20,12,21,2,4,4,トリプルアクセル,3,,川崎
2025/11/20,12,21,3,1,1,ルックアトミー,1,,川崎
2025/11/20,12,21,4,7,8,アフロジータ,9,,川崎
2025/11/20,12,21,5,6,7,テルケンレンタワー,8,,川崎
2025/11/20,12,21,6,3,3,カネトシフープ,2,,川崎
2025/11/20,12,21,7,8,10,ラベンダージェイド,5,,川崎
2025/11/20,12,21,8,7,9,ディーズルージュ,4,,川崎
2025/11/20,12,21,9,5,5,ダズリングプレイス,11,,川崎
2025/11/20,12,21,10,8,11,レーザースペックル,10,,川崎
2025/11/20,12,21,11,2,2,モンレーヴ,7,,川崎
2025/11/19,10,21,1,5,5,バッファローライズ,5,,川崎
2025/11/19,10,21,2,8,12,シゲルマッハ,3,,川崎
2025/11/19,10,21,3,4,4,ラヴォミ,1,,川崎
2025/11/19,10,21,4,6,7,クリスタライズ,6,,川崎
2025/11/19,10,21,5,2,2,ルールメイプル,8,,川崎
2025/11/19,10,21,6,7,10,ピンクタオルチャン,2,,川崎
2025/11/19,10,21,7,5,6,エターナルセイバー,12,,川崎
2025/11/19,10,21,8,6,8,ディーズメイト,7,,川崎
2025/11/19,10,21,9,3,3,テイクノート,9,,川崎
2025/11/19,10,21,10,8,11,アカザ,10,,川崎
2025/11/19,10,21,11,1,1,モーモーブラック,11,,川崎
2025/11/19,10,21,12,7,9,トニープリンス,4,,川崎
2025/11/19,11,21,1,1,1,ドナギニー,2,,川崎
2025/11/19,11,21,2,6,9,エスカティア,1,,川崎
2025/11/19,11,21,3,4,5,ウィルシャイン,4,,川崎
2025/11/19,11,21,4,6,8,チャチャハツゴウ,6,,川崎
2025/11/19,11,21,5,5,7,オリコウデレガンス,9,,川崎
2025/11/19,11,21,6,3,3,グレアネオンライト,8,,川崎
2025/11/19,11,21,7,2,2,アメストリス,7,,川崎
2025/11/19,11,21,8,8,13,ハナノウタゲ,13,,川崎
2025/11/19,11,21,9,8,12,セレニアサミット,12,,川崎
2025/11/19,11,21,10,7,10,マオノジーニー,11,,川崎
2025/11/19,11,21,11,7,11,ベルグラシアス,3,,川崎
2025/11/19,11,21,12,4,4,ミナトミナイト,10,,川崎
2025/11/19,11,21,13,5,6,ブルーパッション,5,,川崎
2025/11/19,12,21,1,8,14,スターグリップ,3,,川崎
2025/11/19,12,21,2,2,2,ペルセイズ,5,,川崎
2025/11/19,12,21,3,7,12,カセノラオー,2,,川崎
2025/11/19,12,21,4,4,5,ペータース,1,,川崎
2025/11/19,12,21,5,5,8,ファイアーサイン,10,,川崎
2025/11/19,12,21,6,1,1,パーチル,11,,川崎
2025/11/19,12,21,7,3,4,アドルナティック,8,,川崎
2025/11/19,12,21,8,4,6,テリオスルナ,13,,川崎
2025/11/19,12,21,9,6,10,アオイラン,4,,川崎
2025/11/19,12,21,10,3,3,ラヴィンローゼス,6,,川崎
2025/11/19,12,21,11,8,13,マイアミ,7,,川崎
2025/11/19,12,21,12,7,11,スナオナキモチ,12,,川崎
2025/11/19,12,21,13,5,7,リコーターター,9,,川崎
2025/11/19,12,21,14,6,9,マサノヒーロー,14,,川崎
2025/06/03,10,22,1,1,1,レイズユアリミット,4,,船橋
2025/06/03,10,22,2,6,6,ディープマインド,6,,船橋
2025/06/03,10,22,3,2,2,メタルスパーク,3,,船橋
2025/06/03,10,22,4,4,4,ジュジュジューン,1,,船橋
2025/06/03,10,22,5,7,7,レクランスリール,5,,船橋
2025/06/03,10,22,6,3,3,クリノファルコン,2,,船橋
2025/06/03,10,22,7,8,8,デルマカミカゼ,7,,船橋
2025/06/03,10,22,8,5,5,ニューアルケミー,8,,船橋
2025/06/03,11,22,1,6,7,ソングフォーユー,2,,船橋
2025/06/03,11,22,2,5,5,ニキ,3,,船橋
2025/06/03,11,22,3,7,10,サエチ,5,,船橋
2025/06/03,11,22,4,4,4,ミーハディビーナ,4,,船橋
2025/06/03,11,22,5,8,11,ジェイケイミリミリ,8,,船橋
2025/06/03,11,22,6,5,6,メイショウゴルシ,1,,船橋
2025/06/03,11,22,7,8,12,モノクロームスター,6,,船橋
2025/06/03,11,22,8,3,3,ブライトノート,9,,船橋
2025/06/03,11,22,9,1,1,ユメカナウケン,10,,船橋
2025/06/03,11,22,10,7,9,ラバタンシン,12,,船橋
2025/06/03,11,22,11,6,8,ネヴァートゥマッチ,7,,船橋
2025/06/03,12,22,1,3,3,ハクサンツキミテイ,1,,船橋
2025/06/03,12,22,2,1,1,ホウオウジュレップ,4,,船橋
2025/06/03,12,22,3,6,6,ロマンスグレー,3,,船橋
2025/06/03,12,22,4,4,4,エスカミーリョ,5,,船橋
2025/06/03,12,22,5,5,5,セイカフォルゴーレ,2,,船橋
2025/06/03,12,22,6,2,2,カサデガ,6,,船橋
2025/06/03,12,22,7,7,7,ゴールドクロス,7,,船橋
2025/06/03,12,22,8,8,8,タントゥーム,8,,船橋
2025/11/17,10,21,1,5,6,サザンカ,1,,川崎
2025/11/17,10,21,2,8,12,ラジエーション,2,,川崎
2025/11/17,10,21,3,6,8,タイセイフェスタ,5,,川崎
