year,born,no,name,reg_name,horse_id,sire,sex,birth,month,farm,farm_src,dam,dam_age,total_man,unit_man,weight,height,girth,cannon,kuchi,n_foals,trainer_planned,trainer,district,starts,wins,prize_jra,prize_nar,prize,ret,main_wins,graded,status
2023,2022,34,コンダクトレスの22,コンアフェット (Con Affetto),2022105787,ルーラーシップ,メス,2022-02-07,2,ノーザンＦ,クラブ提供牧場,コンダクトレス,7,2800.0,7.0,469.0,154.5,175.5,19.5,400,1,斎藤誠,斎藤誠,美浦,10,2,2737.0,0.0,2737.0,0.9775,25'3歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,35,コロナシオンの22,エデルクローネ (Edel Krone),2022104774,フィエールマン,牡,2022-03-16,3,ノーザンＦ,クラブ提供牧場,コロナシオン,8,3600.0,9.0,453.0,154.0,179.5,21.0,400,1,手塚久,手塚貴久,美浦,11,1,2905.0,0.0,2905.0,0.8069444444444445,24'2歳未勝利-->,0,ok
2023,2022,36,ピースエンブレムの22,ウィッシュツリー (Wish Tree),2022104979,フィエールマン,メス,2022-04-25,4,ノーザンＦ,クラブ提供牧場,ピースエンブレム,16,2400.0,6.0,414.0,156.0,169.5,20.3,400,1,宮田,宮田敬介,美浦,4,2,2130.0,0.0,2130.0,0.8875,25'3歳以上1勝クラス25'3歳未勝利-->,0,ok
2023,2022,37,ピンクアリエスの22,アンティジャミーラ (Anti Jamila),2022104978,アルアイン,メス,2022-01-30,1,ノーザンＦ,クラブ提供牧場,ピンクアリエス,15,2400.0,6.0,438.0,153.5,174.0,19.5,400,1,中川,真島二也,佐賀,16,2,223.0,128.0,351.0,0.14625,緑風賞九州の牧場で働こう!賞-->,0,ok
2023,2022,38,ダイワオンディーヌの22,オーセンティアン (Eau Scintillante),2022106345,スワーヴリチャード,メス,2022-03-25,3,ノーザンＦ,クラブ提供牧場,ダイワオンディーヌ,19,1800.0,4.5,465.0,161.0,181.5,20.6,400,1,高橋文,竹之下昭,愛知,26,2,0.0,269.0,269.0,0.14944444444444444,C19組C8組-->,0,ok
2023,2022,39,サンブルエミューズの22,ブルージュ (Bruges),2022104800,ブリックスアンドモルタル,メス,2022-03-24,3,ノーザンＦ,クラブ提供牧場,サンブルエミューズ,12,6000.0,15.0,410.0,150.0,172.0,18.8,400,1,浅利,浅利英明,美浦,11,1,1190.0,0.0,1190.0,0.19833333333333333,25'3歳未勝利-->,0,ok
2023,2022,40,ケアレスウィスパーの22,トレインザマインド (Train the Mind),2022104766,マインドユアビスケッツ,メス,2022-03-10,3,ノーザンＦ,クラブ提供牧場,ケアレスウィスパー,18,3200.0,8.0,502.0,160.0,184.5,21.6,400,1,中舘,中舘英二,美浦,13,2,694.0,940.0,1634.0,0.510625,アーバンステージ卯月賞フォーチュネイトむくげ特別-->,0,ok
2023,2022,41,アンフィトリテの22,バシレイア (Basileia),2022104629,ミッキーアイル,メス,2022-02-19,2,ノーザンＦ,クラブ提供牧場,アンフィトリテ,7,2600.0,6.5,404.0,153.0,167.5,19.0,400,1,西田,西田雄一,美浦,7,2,1360.0,0.0,1360.0,0.5230769230769231,25'3歳以上1勝クラス25'3歳未勝利-->,0,ok_by_sire
2023,2022,42,エディスワートンの22,ウィンスタンリー (Winstanley),2022104684,リアルスティール,牡,2022-02-01,2,ノーザンＦ,クラブ提供牧場,エディスワートン,8,3200.0,8.0,453.0,158.0,179.5,20.5,400,1,黒岩,黒岩陽一,美浦,6,1,880.0,0.0,880.0,0.275,25'3歳未勝利-->,0,ok
2023,2022,43,ココシュニックの22,ココアミュレット (Coco Amulet),2022104770,アドマイヤマーズ,メス,2022-03-02,3,ノーザンＦ,クラブ提供牧場,ココシュニック,17,2400.0,6.0,429.0,156.0,178.0,19.8,400,1,稲垣,稲垣幸雄,美浦,3,0,110.0,0.0,110.0,0.04583333333333333,-->,0,ok
2023,2022,44,ヴィータアレグリアの22,グランジョルノ (Gran Giorno),2022104673,ゴールドドリーム,牡,2022-04-02,4,ノーザンＦ,クラブ提供牧場,ヴィータアレグリア,11,3200.0,8.0,438.0,156.0,174.5,20.1,400,1,高柳瑞,高柳瑞樹,美浦,9,1,720.0,2065.0,2785.0,0.8703125,24'2歳新馬-->,0,ok
2023,2022,45,フェルミオンの22,ディラトン (Dilaton),2022104993,シュヴァルグラン,牡,2022-04-24,4,ノーザンＦ,クラブ提供牧場,フェルミオン,16,2600.0,6.5,421.0,154.5,168.0,20.5,400,1,矢嶋,矢嶋大樹,美浦,1,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,46,ヴィアンローズの22,カザンラク (Kazanlak),2022104666,シルバーステート,牡,2022-04-24,4,ノーザンＦ,クラブ提供牧場,ヴィアンローズ,20,3000.0,7.5,413.0,153.0,167.0,20.5,400,1,嘉藤,嘉藤貴行,美浦,9,1,1450.0,0.0,1450.0,0.48333333333333334,24'2歳新馬-->,0,ok
2023,2022,47,スペクトロライトの22,ヴィジブルライト (Visible Light),2022104860,ヘニーヒューズ,牡,2022-01-21,1,ノーザンＦ,クラブ提供牧場,スペクトロライト,12,3600.0,9.0,436.0,155.0,172.5,19.7,400,1,和田郎,宮下瞳,愛知,19,0,696.0,53.0,749.0,0.20805555555555555,-->,0,ok
2023,2022,48,ローズノーブルの22,スペードギニー (Spade Guinea),2022105191,リオンディーズ,牡,2022-03-13,3,ノーザンＦ,クラブ提供牧場,ローズノーブル,13,4000.0,10.0,448.0,150.0,170.5,20.5,400,1,板垣,大和田成,美浦,11,2,456.0,149.0,605.0,0.15125,天秤ひなみ6thAnniversary杯☆凛太郎くん☆1歳おめでとう記念-->,0,ok
2023,2022,49,ユーセニアの22,マックアルイーン (Mac an Luin),2022110014,Blue Point,牡,2022-02-07,2,Knocktartan House Stud,netkeiba生産者,ユーセニア,10,5000.0,12.5,495.0,158.0,181.0,21.5,400,1,秋本,秋本大介,美浦,10,3,4324.0,0.0,4324.0,0.8648,25'郡山特別(2勝クラス)25'3歳1勝クラス-->,0,ok_fixup2
2023,2022,50,シェイリーンⅡの22,セラトーン (Celatone),2022106723,Saxon Warrior,牡,2022-01-10,1,ノーザンＦ,クラブ提供牧場,シェイリーンⅡ,7,3600.0,9.0,478.0,152.5,177.0,20.6,400,1,尾関,小林俊彦,岩手,28,0,292.0,54.0,346.0,0.0961111111111111,-->,0,ok
2023,2022,51,ビートマッチの22,バズアップビート (Buzz Up Beat),2022104973,エピファネイア,メス,2022-04-29,4,ノーザンＦ,クラブ提供牧場,ビートマッチ,8,5000.0,12.5,466.0,154.0,175.5,20.9,400,1,武幸,武幸四郎,栗東,14,1,2242.0,0.0,2242.0,0.4484,25'3歳未勝利-->,0,ok
2023,2022,52,ソートアフターの22,マイエレメント (My Element),2022101197,エピファネイア,メス,2022-05-12,5,オリオンファーム,netkeiba生産者,ソートアフター,8,4200.0,10.5,442.0,156.0,175.5,20.5,400,1,福永,福永祐一,栗東,11,3,3898.0,0.0,3898.0,0.9280952380952381,25'フォーチュンC(2勝クラス)25'3歳以上1勝クラス-->,0,ok+sire_mismatch
2023,2022,53,キャンプロックの22,コーチェラバレー (Coachella Valley),2022104733,キズナ,牡,2022-02-04,2,ノーザンＦ,netkeiba生産者,キャンプロック,9,6000.0,15.0,425.0,154.0,172.5,19.6,400,1,安田,安田翔伍,栗東,10,3,4196.0,0.0,4196.0,0.6993333333333334,25'グッドラックハンデキャップ(2勝クラス)25'生田特別(1勝クラス)-->,0,ok+sire_mismatch
2023,2022,54,ミスティークⅡの22,ミスティカルボンド (Mystical Bond),2022105074,キズナ,メス,2022-04-19,4,ノーザンＦ,netkeiba生産者,ミスティークⅡ,13,3600.0,9.0,415.0,153.0,174.0,19.6,400,1,須貝,須貝尚介,栗東,1,0,0.0,0.0,0,0.0,-->,0,ok+sire_mismatch
2023,2022,55,アディクティドの22,イマージョン (Immersion),2022104600,ロードカナロア,牡,2022-04-28,4,ノーザンＦ,クラブ提供牧場,アディクティド,16,6000.0,15.0,423.0,150.5,168.5,20.2,400,1,高野,高野友和,栗東,16,3,4608.0,0.0,4608.0,0.768,26'喜多方特別(2勝クラス)26'4歳以上1勝クラス-->,0,ok
2023,2022,56,チャイマックスの22,モルティフレーバー (Malty Flavor),2022104901,キタサンブラック,メス,2022-02-05,2,ノーザンＦ,netkeiba生産者,チャイマックス,9,4000.0,10.0,453.0,158.0,177.0,21.0,400,1,清水久,清水久詞,栗東,13,1,1380.0,0.0,1380.0,0.345,24'2歳未勝利-->,0,ok+sire_mismatch
2023,2022,57,ハープスターの22,ヴァルチャースター (Vulture Star),2022104949,サートゥルナーリア,牡,2022-02-25,2,ノーザンＦ,クラブ提供牧場,ハープスター,11,12000.0,30.0,428.0,153.0,175.0,20.0,400,1,池添,的場直之,大井,10,5,128.0,610.0,738.0,0.0615,フラミンゴ・レディ賞C216 17-->,0,ok
2023,2022,58,ダイワプロパーの22,ストラーダレアーレ (Strada Reale),2022103928,サートゥルナーリア,牡,2022-04-18,4,静内フジカワ牧場,netkeiba生産者,ダイワプロパー,10,5000.0,12.5,441.0,152.0,170.5,19.8,400,1,大久保,藤田輝信,大井,13,1,224.0,205.0,429.0,0.0858,C2五 六-->,0,ok+sire_mismatch
2023,2022,59,リカビトスの22,カンピドリオ (Campidoglio),2022105129,ドゥラメンテ,牡,2022-03-16,3,ノーザンＦ,クラブ提供牧場,リカビトス,8,6000.0,15.0,432.0,152.5,175.5,20.0,400,1,中内田,中内田充,栗東,4,1,740.0,0.0,740.0,0.12333333333333334,25'3歳未勝利-->,0,ok
2023,2022,60,キラーグレイシスの22,キラーチューン (Killer Tune),2022104735,ドゥラメンテ,メス,2022-02-12,2,ノーザンＦ,クラブ提供牧場,キラーグレイシス,13,6000.0,15.0,443.0,151.5,176.5,19.5,400,1,斉藤崇,斉藤崇史,栗東,3,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,61,フォトコールの22,プレスジャンケット (Press Junket),2022104995,ドゥラメンテ,メス,2022-03-15,3,ノーザンＦ,クラブ提供牧場,フォトコール,11,6000.0,15.0,427.0,159.0,174.5,19.8,400,1,渡辺,渡辺薫彦,栗東,6,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,62,マラコスタムブラダの22,エスタンシア (Estancia),2022105061,ドゥラメンテ,メス,2022-03-15,3,ノーザンＦ,クラブ提供牧場,マラコスタムブラダ,12,7000.0,17.5,433.0,154.5,174.0,20.0,400,1,松下,松下武士,栗東,10,0,931.0,0.0,931.0,0.133,-->,0,ok
2023,2022,63,エリティエールの22,バースライト (Birthright),2022104692,モーリス,牡,2022-02-27,2,ノーザンＦ,クラブ提供牧場,エリティエール,8,4600.0,11.5,478.0,157.0,180.5,21.4,400,1,武幸,武幸四郎,栗東,9,2,2660.0,0.0,2660.0,0.5782608695652174,26'脊振山特別(1勝クラス)24'2歳新馬-->,0,ok
2023,2022,64,フィニフティの22,ロンドボス (Ronde Bosse),2022104988,モーリス,メス,2022-01-30,1,ノーザンＦ,クラブ提供牧場,フィニフティ,7,4000.0,10.0,458.0,157.0,177.5,20.4,400,1,藤原,藤原英昭,栗東,14,2,3905.0,0.0,3905.0,0.97625,25'3歳以上1勝クラス24'2歳新馬-->,0,ok
2023,2022,65,ローガンサファイアの22,ローガンサファイアの2022,2022105188,レイデオロ,メス,2022-02-23,2,ノーザンＦ,クラブ提供牧場,ローガンサファイア,12,3600.0,9.0,433.0,153.0,172.0,19.8,400,1,高橋亮,高橋亮,栗東,0,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,66,アロマドゥルセの22,アロマフェリス (Aroma Feliz),2022104624,レイデオロ,メス,2022-03-05,3,ノーザンＦ,クラブ提供牧場,アロマドゥルセ,8,3000.0,7.5,394.0,152.5,172.0,18.6,400,1,辻野,辻野泰之,栗東,13,1,2654.0,0.0,2654.0,0.8846666666666667,26'4歳以上1勝クラス-->,0,ok
2023,2022,67,プルメリアスターの22,アラマンダ (Allamanda),2022105025,レイデオロ,メス,2022-03-23,3,ノーザンＦ,クラブ提供牧場,プルメリアスター,10,3000.0,7.5,406.0,155.5,169.0,20.0,400,1,平田,平田修,栗東,4,0,0.0,0.0,0,0.0,-->,0,ok
2023,2022,68,ディーパワンサの22,チューラワンサ (Culavamsa),2022104918,レイデオロ,メス,2022-04-14,4,ノーザンＦ,クラブ提供牧場,ディーパワンサ,8,4000.0,10.0,402.0,151.0,174.5,18.8,400,1,高野,高野友和,栗東,10,3,2925.0,0.0,2925.0,0.73125,25'3歳以上2勝クラス25'3歳以上1勝クラス-->,0,ok
2023,2022,69,クァンタムミスの22,クァンタムウェーブ (Quantum Wave),2022106395,ナダル,牡,2022-02-02,2,ノーザンＦ,クラブ提供牧場,クァンタムミス,14,3600.0,9.0,488.0,154.0,178.0,21.6,400,1,松永幹,松永幹夫,栗東,7,2,2096.0,840.0,2936.0,0.8155555555555556,24'もちの木賞(1勝クラス)24'2歳新馬-->,0,ok
2023,2022,70,ボールドアテンプトの22,ステイクオール (Stake All),2022105848,ナダル,メス,2022-03-28,3,追分Ｆ,クラブ提供牧場,ボールドアテンプト,9,3000.0,7.5,475.0,157.0,177.0,20.6,400,1,上村,上村洋行,栗東,11,1,1330.0,0.0,1330.0,0.44333333333333336,24'2歳新馬-->,0,ok
2023,2022,71,エスティタートの22,カロローザ (Calorosa),2022105772,ナダル,メス,2022-02-09,2,白老Ｆ,クラブ提供牧場,エスティタート,9,2800.0,7.0,469.0,155.5,179.0,20.2,400,1,松永幹,松永幹夫,栗東,10,2,1980.0,0.0,1980.0,0.7071428571428572,25'3歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,72,カイカヨソウの22,セレジェイラ (Cerejeira),2022105774,ナダル,メス,2022-03-28,3,ノーザンＦ,クラブ提供牧場,カイカヨソウ,12,2800.0,7.0,449.0,155.5,180.0,19.6,400,1,西村,西村真幸,栗東,10,2,1850.0,0.0,1850.0,0.6607142857142857,25'3歳以上1勝クラス25'3歳未勝利-->,0,ok
2023,2022,73,アドヴェントスの22,フィングステン (Pfingsten),2022105758,ドレフォン,メス,2022-01-17,1,ノーザンＦ,クラブ提供牧場,アドヴェントス,9,2600.0,6.5,482.0,151.0,181.0,19.6,400,1,橋田,橋田宜長,栗東,7,1,802.0,0.0,802.0,0.30846153846153845,24'2歳新馬-->,0,ok
2023,2022,74,ブルーメンブラットの22,リンゲルブルーメ (Ringelblume),2022105011,ドレフォン,メス,2022-02-12,2,ノーザンＦ,クラブ提供牧場,ブルーメンブラット,19,4000.0,10.0,476.0,154.5,179.0,20.1,400,1,佐藤悠,佐藤悠太,栗東,17,1,1813.0,0.0,1813.0,0.45325,25'3歳未勝利-->,0,ok
2023,2022,75,シンハリーズの22,エンベッカ (Embekke),2022104824,サトノダイヤモンド,メス,2022-04-07,4,ノーザンＦ,クラブ提供牧場,シンハリーズ,20,3000.0,7.5,411.0,154.0,170.5,19.5,400,1,柴田,柴田卓,栗東,7,1,836.0,0.0,836.0,0.2786666666666667,25'3歳未勝利-->,0,ok
2023,2022,76,レネットグルーヴの22,タンテドヴィーヴル (Tenter de Vivre),2022105171,ルヴァンスレーヴ,牡,2022-02-04,2,ノーザンＦ,クラブ提供牧場,レネットグルーヴ,12,5000.0,12.5,482.0,155.0,182.5,21.1,400,1,斉藤崇,斉藤崇史,栗東,12,2,2965.0,0.0,2965.0,0.593,26'4歳以上1勝クラス26'4歳以上1勝クラス-->,0,ok
2023,2022,77,スターダムバウンドの22,ペンダンティフ (Pendentif),2022104852,オルフェーヴル,メス,2022-02-10,2,ノーザンＦ,クラブ提供牧場,スターダムバウンド,16,3200.0,8.0,421.0,151.0,174.0,18.7,400,1,茶木,茶木太樹,栗東,4,0,128.0,0.0,128.0,0.04,-->,0,ok
2023,2022,78,リプリートⅡの22,マーシフルルーラー (Merciful Ruler),2022105134,ルーラーシップ,牡,2022-02-02,2,ノーザンＦ,netkeiba生産者,リプリートⅡ,9,3600.0,9.0,475.0,155.0,183.0,20.8,400,1,池江,角田輝也,愛知,3,0,0.0,0.0,0,0.0,-->,0,ok+sire_mismatch
2023,2022,79,ギーニョの22,ソルナシエンテ (Sol Naciente),2022104742,ニューイヤーズデイ,牡,2022-04-05,4,ノーザンＦ,クラブ提供牧場,ギーニョ,19,3000.0,7.5,438.0,154.0,172.5,21.5,400,1,藤岡,斉藤正弘,北海道,12,2,820.0,98.0,918.0,0.306,25'3歳新馬幸せの日賞-->,0,ok
2023,2022,80,グランデアモーレの22,ネーヴェフレスカ (Neve Fresca),2022105783,ニューイヤーズデイ,メス,2022-04-12,4,ノーザンＦ,クラブ提供牧場,グランデアモーレ,12,2400.0,6.0,444.0,154.0,178.5,19.1,400,1,石坂,石坂公一,栗東,15,3,4826.0,0.0,4826.0,2.0108333333333333,25'甲東特別(2勝クラス)25'3歳1勝クラス-->,0,ok
2023,2022,81,レディドーヴィルの22,トロワヴァレー (Trois Vallees),2022105169,アルアイン,牡,2022-03-05,3,ノーザンＦ,クラブ提供牧場,レディドーヴィル,17,2400.0,6.0,450.0,154.0,170.5,20.3,400,1,吉岡,田中譲二,高知,20,0,430.0,65.0,495.0,0.20625,-->,0,ok
2023,2022,82,スプリングゲイルの22,セイルロケット (Sailrocket),2022104858,スワーヴリチャード,牡,2022-05-04,5,ノーザンＦ,クラブ提供牧場,スプリングゲイル,8,2400.0,6.0,404.0,149.0,168.5,20.1,400,1,橋口,橋口慎介,栗東,16,2,360.0,95.0,455.0,0.18958333333333333,3歳以上C3ー2C4ー1グランシャリオドリーム71-->,0,ok
2023,2022,83,ハーエミネンシーの22,バーミーズルビー (Burmese Ruby),2022105444,ブリックスアンドモルタル,メス,2022-04-01,4,社台Ｆ,クラブ提供牧場,ハーエミネンシー,10,2800.0,7.0,436.0,152.0,175.0,19.3,400,1,小林,佐々木洋,大井,23,1,220.0,150.0,370.0,0.13214285714285715,トム・アンド・ジェリー賞-->,0,ok
2023,2022,84,リチュアルローズの22,アートレスマインド (Artless Mind),2022105987,マインドユアビスケッツ,牡,2022-03-10,3,レイクヴィラＦ,クラブ提供牧場,リチュアルローズ,9,2600.0,6.5,448.0,154.0,173.0,20.4,400,1,坂口,坂口智康,栗東,14,2,3269.0,0.0,3269.0,1.2573076923076922,25'3歳以上1勝クラス25'3歳未勝利-->,0,ok
2023,2022,85,ブルーメンクローネの22,ヴァイスクレー (Weissklee),2022105010,ミッキーアイル,メス,2022-02-14,2,ノーザンＦ,クラブ提供牧場,ブルーメンクローネ,7,2800.0,7.0,441.0,150.5,173.5,19.2,400,1,奥村豊,長倉功,兵庫,19,3,524.0,349.0,873.0,0.3117857142857143,C2二C2一-->,0,ok
2023,2022,86,ソブラドラインクの22,カナルビーグル (Canal Beagle),2022104877,リアルスティール,牡,2022-02-10,2,ノーザンＦ,netkeiba生産者,ソブラドラインク,10,3600.0,9.0,453.0,156.0,175.0,20.0,400,1,佐藤悠,佐藤悠太,栗東,7,3,5398.0,500.0,5898.0,1.6383333333333334,25'ユニコーンS(G3)25'3歳1勝クラス-->,1,ok+sire_mismatch
2023,2022,87,ヴィートマルシェの22,フィドルファドル (Fiddle Faddle),2022104674,サトノアラジン,メス,2022-03-01,3,ノーザンＦ,クラブ提供牧場,ヴィートマルシェ,20,3000.0,7.5,450.0,154.0,179.5,20.2,400,1,矢作,矢作芳人,栗東,20,2,4306.0,0.0,4306.0,1.4353333333333333,25'3歳以上1勝クラス24'2歳未勝利-->,0,ok
2023,2022,88,ペルレンケッテの22,バイルシュタイン (Beilstein),2022105042,ダンカーク,牡,2022-04-17,4,ノーザンＦ,クラブ提供牧場,ペルレンケッテ,14,3000.0,7.5,416.0,151.0,172.5,20.3,400,1,森澤,倉富隆一,佐賀,14,6,304.0,413.0,717.0,0.239,AIパッカル賞C1ー13組-->,0,ok
2023,2022,89,パドゥヴァルスの22,アロンディ (Arrondi),2022105827,ハービンジャー,牡,2022-02-09,2,ノーザンＦ,クラブ提供牧場,パドゥヴァルス,5,3600.0,9.0,460.0,153.5,177.0,20.0,400,1,武英,武英智,栗東,15,3,4449.0,0.0,4449.0,1.2358333333333333,26'琵琶湖特別(2勝クラス)25'3歳以上1勝クラス-->,0,ok
2023,2022,90,ビットレートの22,トータルクラリティ (Total Clarity),2022104971,バゴ,メス,2022-01-30,1,ノーザンＦ,クラブ提供牧場,ビットレート,10,3000.0,7.5,436.0,155.0,174.0,21.0,400,1,池添,池添学,栗東,10,2,3858.0,0.0,3858.0,1.286,24'新潟2歳S(G3)24'2歳新馬-->,1,ok
2023,2022,91,インピードの22,フランクスピード (Flank Speed),2022104648,Frankel,メス,2022-01-26,1,ノーザンＦ,クラブ提供牧場,インピード,7,5000.0,12.5,424.0,152.5,171.5,19.7,400,1,加藤公,加藤公太,栗東,8,1,1040.0,0.0,1040.0,0.208,24'2歳新馬-->,0,ok
2023,2022,92,エルヴァスⅡの22,ブルクトーア (Burgtor),2022104694,Saxon Warrior,牡,2022-03-02,3,ノーザンＦ,netkeiba生産者,エルヴァスⅡ,6,4400.0,11.0,441.0,150.0,173.5,20.9,400,1,長谷川,長谷川浩,栗東,13,3,3952.0,0.0,3952.0,0.8981818181818182,26'4歳以上2勝クラス25'3歳以上1勝クラス-->,0,ok+sire_mismatch
2023,2022,93,パーフェクトジョイの22,ジョイフルロック (Joyful Rock),2022104964,ミスターメロディ,牡,2022-03-17,3,ノーザンＦ,クラブ提供牧場,パーフェクトジョイ,19,1800.0,18.0,405.0,149.0,167.5,20.0,100,1,川島,川島正一,船橋,16,7,0.0,2483.0,2483.0,1.3794444444444445,ユーカリデビュー3歳二-->,0,ok
2023,2022,94,レーゲンボーゲンの22,ジーベンファルベン (Sieben Farben),2022105178,レッドファルクス,メス,2022-04-16,4,ノーザンＦ,クラブ提供牧場,レーゲンボーゲン,20,1800.0,18.0,426.0,152.0,171.5,20.3,100,1,真島,真島大輔,大井,14,2,0.0,1166.0,1166.0,0.6477777777777778,2歳三 四フローズン・ダイキリ賞-->,0,ok
2023,2022,95,ペニーウェディングの22,ラッケンブース (Luckenbooth),2022105040,ゴールドドリーム,メス,2022-04-03,4,ノーザンＦ,クラブ提供牧場,ペニーウェディング,9,2000.0,20.0,476.0,156.0,179.5,20.5,100,1,真島,小野寺晋,大井,18,1,0.0,536.0,536.0,0.268,2歳11 12-->,0,ok
2023,2022,96,ホーリーレジェンドの22,ホーリーグレイル (Holy Grail),2022105045,ナダル,メス,2022-02-07,2,ノーザンＦ,クラブ提供牧場,ホーリーレジェンド,7,2000.0,20.0,480.0,155.0,180.0,20.0,100,1,内田,内田勝義,川崎,15,5,0.0,7480.0,7480.0,3.74,25'東京シンデレラマイル(G)25'ニューイヤーC(G)-->,0,ok
2024,2023,1,プライストトゥパーフェクションの23,インヴァリュアブル,2023107202,キタサンブラック,メス,2023-02-11,2,ノーザンＦ,クラブ提供牧場,プライストトゥパーフェクション,10,5000.0,12.5,463.0,156.5,177.0,20.6,400,1,萩原清,,,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,2,イーデンキーの23,グリオンヴール (Grianmhar),2023106883,エピファネイア,牡,2023-03-26,3,ノーザンＦ,クラブ提供牧場,イーデンキー,6,7000.0,17.5,448.0,153.5,175.0,20.7,400,1,宮田敬介,宮田敬介,美浦,5,1,1500.0,0.0,1500.0,0.21428571428571427,25'2歳新馬-->,0,ok
2024,2023,3,ケイティーズハートの23,エヴィーヴァ (Eviva),2023106997,エピファネイア,メス,2023-03-20,3,ノーザンＦ,クラブ提供牧場,ケイティーズハート,14,7000.0,17.5,430.0,151.0,173.0,19.4,400,1,鹿戸雄一,鹿戸雄一,美浦,3,0,150.0,0.0,150.0,0.02142857142857143,-->,0,ok
2024,2023,4,フロアクラフトの23,ギリーズボール (Ghillies' Ball),2023107187,エピファネイア,メス,2023-05-01,5,ノーザンＦ,クラブ提供牧場,フロアクラフト,13,5000.0,12.5,423.0,156.0,174.5,19.6,400,1,手塚貴久,手塚貴久,美浦,4,2,6078.0,0.0,6078.0,1.2156,26'フィリーズレビュー(G2)25'2歳新馬-->,1,ok
2024,2023,5,アールブリュットの23,パントルナイーフ (Peintre Naif),2023107377,キズナ,牡,2023-04-09,4,ノーザンＦ,クラブ提供牧場,アールブリュット,11,8000.0,20.0,441.0,156.5,170.5,19.3,400,1,木村哲也,木村哲也,美浦,5,2,17478.0,0.0,17478.0,2.18475,25'東京スポーツ杯2歳S(G2)25'2歳未勝利-->,1,ok
2024,2023,6,ウラヌスチャームの23,ウラヌスリング (Uranus Ring),2023106892,キズナ,メス,2023-02-22,2,ノーザンＦ,クラブ提供牧場,ウラヌスチャーム,8,5000.0,12.5,475.0,157.5,175.0,19.8,400,1,斎藤誠,斎藤誠,美浦,1,0,58.0,0.0,58.0,0.0116,-->,0,ok
2024,2023,7,シーブルックの23,サンダーストラック (Thunderstruck),2023107053,ロードカナロア,牡,2023-02-10,2,ノーザンＦ,クラブ提供牧場,シーブルック,8,8000.0,20.0,490.0,158.0,184.0,21.1,400,1,木村哲也,木村哲也,美浦,6,2,5018.0,0.0,5018.0,0.62725,26'シンザン記念(G3)25'2歳新馬-->,1,ok
2024,2023,8,ラッキーダイムの23,セントゴーデンス (Saint Gaudens),2023107296,ロードカナロア,牡,2023-03-02,3,ノーザンＦ,クラブ提供牧場,ラッキーダイム,6,7000.0,17.5,478.0,157.0,173.0,21.3,400,1,黒岩陽一,黒岩陽一,美浦,7,1,698.0,0.0,698.0,0.09971428571428571,25'2歳未勝利-->,0,ok
2024,2023,9,ラドラーダの23,レイジングサージ (Raging Surge),2023107302,サートゥルナーリア,牡,2023-01-10,1,ノーザンＦ,クラブ提供牧場,ラドラーダ,17,10000.0,25.0,490.0,154.0,179.0,21.0,400,1,田中博康,田中博康,美浦,0,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,10,カヴァートラブの23,ヴェイルドハート (Veiled Heart),2023106944,サートゥルナーリア,牡,2023-02-26,2,ノーザンＦ,クラブ提供牧場,カヴァートラブ,11,6000.0,15.0,552.0,161.0,183.5,21.8,400,1,尾関知人,尾関知人,美浦,2,0,0.0,0.0,0,0.0,-->,0,ok
2024,2023,11,コントラチェックの23,カーブドフェザー (Curved Feather),2023107003,サートゥルナーリア,メス,2023-02-24,2,ノーザンＦ,クラブ提供牧場,コントラチェック,7,5000.0,12.5,431.0,150.5,175.5,20.3,400,1,蛯名正義,蛯名正義,美浦,2,0,0.0,0.0,0,0.0,-->,0,ok_fixup
2024,2023,12,フェルミオンの23,フェルミアーク (Fermi Arc),2023107178,サートゥルナーリア,メス,2023-04-09,4,ノーザンＦ,クラブ提供牧場,フェルミオン,17,3600.0,9.0,446.0,150.5,171.0,19.5,400,1,森一誠,森一誠,美浦,4,2,1975.0,0.0,1975.0,0.5486111111111112,26'3歳1勝クラス25'2歳新馬-->,0,ok
2024,2023,13,バウンスシャッセの23,フォワードシャッセ (Forward Chasse),2023107151,サートゥルナーリア,メス,2023-04-15,4,ノーザンＦ,クラブ提供牧場,バウンスシャッセ,12,4000.0,10.0,464.0,151.0,186.5,19.4,400,1,奥村武,奥村武,美浦,4,0,89.0,0.0,89.0,0.02225,-->,0,ok
2024,2023,14,ビッグワールドの23,ランザワールド (Run the World),2023107164,コントレイル,メス,2023-04-22,4,ノーザンＦ,クラブ提供牧場,ビッグワールド,10,5000.0,12.5,448.0,158.0,176.0,20.5,400,1,宮田敬介,宮田敬介,美浦,2,1,942.0,0.0,942.0,0.1884,26'3歳新馬-->,0,ok
2024,2023,15,シーリアの23,ギャニミード (Ganymede),2023107054,ドレフォン,メス,2023-02-25,2,ノーザンＦ,クラブ提供牧場,シーリア,8,4400.0,11.0,485.0,155.0,179.5,20.1,400,1,木村哲也,木村哲也,美浦,3,0,65.0,0.0,65.0,0.014772727272727272,-->,0,ok
